Faction,Word,Word Frequency per Faction,Mean of all Word Frequencies,Standard Deviation of all Word Frequencies,Is a word more or less used?,
CDU/CSU,eingehen,0.000151555797933,0.00012151476347,2.94409563358e-05,more,
CDU/CSU,rund,0.00251851310748,0.00215256519337,0.000196278758955,more,
CDU/CSU,Mitglied,0.000398411225037,0.000339251151843,3.05328577072e-05,more,
CDU/CSU,beschäftigen,0.000107474471664,8.61413902933e-05,1.85391785208e-05,more,
CDU/CSU,erheblich,0.00020739214454,0.000177405555734,2.84173544547e-05,more,
CDU/CSU,Übrige,0.000217467876258,0.000170712127195,3.83208986505e-05,more,
CDU/CSU,folgen,0.000409326601065,0.000350806930928,3.91841306463e-05,more,
CDU/CSU,dritt,0.000161211707496,0.000137639408522,1.33541910542e-05,more,
CDU/CSU,selbstverständlich,0.000147357576383,0.000114332844756,2.94574575163e-05,more,
CDU/CSU,Heiterkeit,3.77839939445e-06,1.77376542509e-06,1.33082191059e-06,more,
CDU/CSU,offen,0.00103654090054,0.00115627169711,9.92863813756e-05,less,
CDU/CSU,ernst,0.000282960132429,0.000327357245871,3.75284239981e-05,less,
CDU/CSU,Leute,0.000152815264398,0.00022659125635,4.83324883818e-05,less,
CDU/CSU,geschehen,8.77428303822e-05,9.34306922398e-05,4.94168422552e-06,less,
CDU/CSU,zuständig,0.000131824156651,0.000153336151642,1.55766172922e-05,less,
CDU/CSU,darstellen,6.29733232408e-05,4.73836891439e-05,1.10814999197e-05,more,
CDU/CSU,verschieden,0.000192698369117,0.000170018432711,1.7937366818e-05,more,
CDU/CSU,Forschung,0.000421081621404,0.000341154704941,6.17320989563e-05,more,
CDU/CSU,begrüßen,8.9002296847e-05,0.000107280686636,1.70293081778e-05,less,
CDU/CSU,Redner,7.68274543538e-05,5.84095706136e-05,1.66026606806e-05,more,
CDU/CSU,offensichtlich,0.000115870914763,0.0001603312852,3.31289474083e-05,less,
CDU/CSU,ermöglichen,0.000120488958467,9.7917067271e-05,1.65662440323e-05,more,
CDU/CSU,fehlen,9.90780285655e-05,0.000132290322908,3.05302446923e-05,less,
CDU/CSU,berücksichtigen,8.73230082273e-05,6.56814037749e-05,1.258621365e-05,more,
CDU/CSU,grundsätzlich,0.000179683882314,0.000148463475779,2.01672472706e-05,more,
CDU/CSU,danken,0.000304371062331,0.000208372606644,6.95117678988e-05,more,
CDU/CSU,Auffassung,0.000157013485947,0.000144419566573,1.08286162781e-05,more,
CDU/CSU,beitragen,8.2285142368e-05,6.43442734516e-05,1.0653800207e-05,more,
CDU/CSU,erwähnen,6.33931453957e-05,4.17899505776e-05,1.45518719696e-05,more,
CDU/CSU,beziehen,9.90780285655e-05,9.49632219327e-05,3.97116490163e-06,more,
CDU/CSU,dringend,0.00010285642796,0.000180196968699,5.99718451766e-05,less,
CDU/CSU,übernehmen,0.000118389847693,9.26232879205e-05,1.36290864843e-05,more,
CDU/CSU,Kenntnis,0.000185981214638,0.000165776340145,1.71077264607e-05,more,
CDU/CSU,Mal,0.000177584771539,0.000193445059843,9.27684108076e-06,less,
CDU/CSU,reichen,0.000948798070162,0.000888052369349,3.92410251996e-05,more,
CDU/CSU,erfüllen,8.56437196075e-05,6.70210266582e-05,1.48069667226e-05,more,
CDU/CSU,gestern,0.000130144868031,0.000152178531204,2.17701405119e-05,less,
CDU/CSU,System,0.000301852129401,0.000234687229257,3.9821386576e-05,more,
CDU/CSU,weltweit,0.000198995701441,0.000154974077281,3.43336273137e-05,more,
CDU/CSU,Öffentlichkeit,0.000120488958467,0.000143255225608,2.01119250197e-05,less,
CDU/CSU,gestalten,0.000151975620088,0.000125290286333,2.23045408924e-05,more,
CDU/CSU,bekannt,0.000182202815243,0.000232514814208,4.79730019036e-05,less,
CDU/CSU,Steuer,0.00068514975686,0.000855845824474,0.000145806250411,less,
CDU/CSU,Ministerium,9.19410519316e-05,0.000130988769068,3.14437773746e-05,less,
CDU/CSU,Raum,0.000184301926018,0.000135944091673,3.0216260145e-05,more,
CDU/CSU,Eindruck,0.000179264060159,0.00014541686598,2.72629512882e-05,more,
CDU/CSU,Technologie,0.000130984512341,8.73746457831e-05,2.38335765908e-05,more,
CDU/CSU,christlich,0.000329980213782,0.000167285111792,0.000141159173569,more,
CDU/CSU,finanzieren,8.35446088328e-05,9.25505199069e-05,6.62104267311e-06,less,
CDU/CSU,intensiv,0.000231322007371,0.000143263980031,5.12339641736e-05,more,
CDU/CSU,ausreichend,0.000128465579411,0.000140923688562,1.05970245367e-05,less,
CDU/CSU,Regel,0.000760717744749,0.000720524303039,3.42222745863e-05,more,
CDU/CSU,Grenze,0.000128885401566,0.000118292587162,7.89188794804e-06,more,
CDU/CSU,Markt,0.000352230787994,0.000293624947154,5.83892532053e-05,more,
CDU/CSU,regeln,0.000103276250115,8.97204259648e-05,7.50067692763e-06,more,
CDU/CSU,Verbraucher,0.0004080671346,0.000485758363959,6.71800296485e-05,less,
CDU/CSU,vorhin,0.000167509039821,0.000116140324875,2.81219843548e-05,more,
CDU/CSU,vorhanden,0.000151135975778,0.000129472965203,1.22013045463e-05,more,
CDU/CSU,Anteil,0.000189339791877,0.000148596692819,2.68881538572e-05,more,
CDU/CSU,wahr,0.000565500442702,0.000528221093134,3.09942757175e-05,more,
CDU/CSU,UN,0.000185981214638,0.000255831745276,6.35988134751e-05,less,
CDU/CSU,genug,0.000132243978806,0.000147699798355,1.19667387842e-05,less,
CDU/CSU,erforderlich,0.000146937754229,0.000111570584278,1.93773000484e-05,more,
CDU/CSU,interfraktionell,5.4576880142e-06,2.11467357303e-05,1.39708920291e-05,less,
CDU/CSU,prüfen,0.000151975620088,0.00013432021847,1.4258858197e-05,more,
CDU/CSU,beraten,0.000159532418877,0.000116929296192,3.32944007857e-05,more,
CDU/CSU,Richtlinie,0.000188919969722,0.000166356879197,1.9485751911e-05,more,
CDU/CSU,Realität,0.000120908780622,0.000155938426908,3.02315365239e-05,less,
CDU/CSU,betroffen,0.000178424415849,0.000194701263878,1.27921726832e-05,less,
CDU/CSU,nötig,0.000213689476864,0.00025268700171,3.04566687581e-05,less,
CDU/CSU,massiv,9.15212297766e-05,0.000151611271567,5.75398506952e-05,less,
CDU/CSU,betonen,7.13697663396e-05,5.21949285603e-05,1.41072034272e-05,more,
CDU/CSU,Stimme,6.71715447902e-05,0.000108709656162,2.68156745529e-05,less,
CDU/CSU,Aspekt,0.000149876509313,0.000116893649356,3.04212736053e-05,more,
CDU/CSU,liefern,3.10668394655e-05,5.5547214847e-05,1.86415399603e-05,less,
CDU/CSU,Wert,0.000300172840781,0.000245171900874,3.87381380826e-05,more,
CDU/CSU,schwarz,5.16381250575e-05,0.000151785585976,7.00281076626e-05,less,
CDU/CSU,Fehler,0.000108314115974,0.000137486905652,1.77745594462e-05,less,
CDU/CSU,Idee,0.000111252871059,0.000147025507054,1.9522934966e-05,less,
CDU/CSU,möglichst,0.000158692774567,0.000114694587515,3.53557459359e-05,more,
CDU/CSU,laufen,0.000240977916935,0.000220770529119,1.97982940904e-05,more,
CDU/CSU,scheinen,6.29733232408e-05,7.22786465253e-05,9.13342871232e-06,less,
CDU/CSU,Perspektive,0.000149036865003,0.000111113078438,2.72841198599e-05,more,
CDU/CSU,erteilen,3.77839939445e-05,4.11243204429e-05,2.02416075869e-06,less,
CDU/CSU,Verhältnis,0.000159112596722,0.000142651684911,1.47472112589e-05,more,
CDU/CSU,Schuldenbremse,0.000120488958467,9.09353291012e-05,1.98269377248e-05,more,
CDU/CSU,Nation,0.00020823178885,0.00018100832328,2.05782155695e-05,more,
CDU/CSU,Schule,0.000113351981833,0.000147246707357,2.08701386458e-05,less,
CDU/CSU,manch,0.000210330899624,0.000168887630723,3.08573652035e-05,more,
CDU/CSU,gewährleisten,7.22094106495e-05,5.73983107393e-05,1.16469444909e-05,more,
CDU/CSU,Partner,0.000217048054103,0.000167913223939,4.43047276909e-05,more,
CDU/CSU,Vertrag,0.000220406631343,0.000179692290786,3.3429278689e-05,more,
CDU/CSU,konsequent,0.000133503445271,0.00011439574007,1.77875262966e-05,more,
CDU/CSU,dauerhaft,0.000126786290791,0.000107273464245,1.2726257955e-05,more,
CDU/CSU,Studie,0.000232581473836,0.000321818092223,6.93097064609e-05,less,
CDU/CSU,vereint,1.00757317185e-05,5.39220606696e-06,3.05694157546e-06,more,
CDU/CSU,ausgehen,9.02617633118e-05,7.94308572536e-05,7.70955640517e-06,more,
CDU/CSU,kürzen,3.02271951556e-05,7.72565876213e-05,3.70122377566e-05,less,
CDU/CSU,richten,0.000237619339695,0.00021730359416,1.48831581979e-05,more,
CDU/CSU,Jahrzehnt,0.000141899888369,9.59539251811e-05,2.39779558424e-05,more,
CDU/CSU,Tatsache,0.00013686202251,0.000116357175789,1.23668045423e-05,more,
CDU/CSU,Tisch,9.19410519316e-05,0.000117687732612,2.37676747217e-05,less,
CDU/CSU,ernsthaft,9.36203405513e-05,0.000113533953043,1.30709587077e-05,less,
CDU/CSU,Beck,8.39644309877e-05,4.93373167941e-05,2.48332068201e-05,more,
CDU/CSU,rein,0.00102562552452,0.000961625242244,6.11207175635e-05,more,
CDU/CSU,morgen,8.48040752976e-05,7.0821804472e-05,1.09339034654e-05,more,
CDU/CSU,Name,7.89265651285e-05,9.22770957862e-05,1.19290110909e-05,less,
CDU/CSU,suchen,0.000332079324557,0.000301034915182,2.27638590779e-05,more,
CDU/CSU,erzielen,7.05301220297e-05,4.5836352225e-05,1.61182405082e-05,more,
CDU/CSU,tätig,0.000370702962811,0.000338558087753,2.77806861027e-05,more,
CDU/CSU,lernen,7.97662094384e-05,8.77721503796e-05,5.37492777669e-06,less,
CDU/CSU,Anliegen,0.000133083623116,9.4561747037e-05,3.00000817633e-05,more,
CDU/CSU,schlagen,0.000243916672019,0.0002819485562,2.3881608977e-05,less,
CDU/CSU,ehemalig,0.000106634827354,9.21910753364e-05,9.69369259557e-06,more,
CDU/CSU,längst,8.69031860723e-05,0.000122068878882,3.30959780159e-05,less,
CDU/CSU,Konflikt,0.000119649314158,0.000156950640333,3.05412501263e-05,less,
CDU/CSU,folgend,0.000136442200355,0.000108855515409,1.80333045633e-05,more,
CDU/CSU,verabschieden,6.00345681562e-05,4.45665818308e-05,1.10006788131e-05,more,
CDU/CSU,hinsichtlich,0.00010537536089,9.0276845921e-05,1.35881113726e-05,more,
CDU/CSU,Israel,0.00013434308958,9.94394255857e-05,2.03164063935e-05,more,
CDU/CSU,Fällen,9.5719451326e-05,8.20213907313e-05,1.35998375475e-05,more,
CDU/CSU,Generation,0.000172966727835,0.000136578071876,3.16118535073e-05,more,
CDU/CSU,Bundesrat,0.000107054649509,0.000146834581148,3.39350066509e-05,less,
CDU/CSU,miteinander,0.000119649314158,7.97978077672e-05,3.23245509331e-05,more,
CDU/CSU,betrachten,6.29733232408e-05,4.15670318156e-05,1.262914097e-05,more,
CDU/CSU,Schwerpunkt,0.00013938095544,8.67863645006e-05,3.6827813817e-05,more,
CDU/CSU,Beruf,0.000316126082669,0.000263567855295,3.90718468999e-05,more,
CDU/CSU,bedürfen,1.63730640426e-05,1.270393313e-05,3.0943443867e-06,more,
CDU/CSU,rechnen,8.60635417624e-05,0.000106645764611,1.48052236823e-05,less,
CDU/CSU,Vergleich,0.000142319710524,0.000115380956167,1.960861967e-05,more,
CDU/CSU,Ausdruck,0.000110413226749,9.12726045771e-05,1.71120296234e-05,more,
CDU/CSU,anerkennen,4.28218598037e-05,3.19819442675e-05,7.6165089028e-06,more,
CDU/CSU,gelb,2.98073730006e-05,0.00013766900924,7.31176468643e-05,less,
CDU/CSU,planen,2.26703963667e-05,3.18393552794e-05,7.43295424625e-06,less,
CDU/CSU,eng,0.00100085601737,0.0009250675698,4.29326390721e-05,more,
CDU/CSU,interessant,7.72472765087e-05,0.00010044890836,2.19316171175e-05,less,
CDU/CSU,weisen,0.000382877805304,0.00031926159824,4.53885867546e-05,more,
CDU/CSU,halb,0.00155837983913,0.00143999205217,0.000115526722741,more,
CDU/CSU,wiederholen,5.54165244519e-05,4.58970555396e-05,6.87762317739e-06,more,
CDU/CSU,treten,0.000403029268741,0.000367923417249,3.09564421554e-05,more,
CDU/CSU,teilweise,0.000109993404594,8.4507902893e-05,1.38386891384e-05,more,
CDU/CSU,Verkehr,0.000354329898768,0.000317001939249,3.05470303689e-05,more,
CDU/CSU,vermeiden,7.34688771143e-05,5.62701120631e-05,1.22758027093e-05,more,
CDU/CSU,Druck,9.15212297766e-05,0.000128627203621,2.80223369814e-05,less,
CDU/CSU,Maß,0.000735948237608,0.000602756063125,8.25678860768e-05,more,
CDU/CSU,schlimm,7.5148165734e-05,0.000106342990184,2.27512502371e-05,less,
CDU/CSU,Beginn,0.000102436605805,8.60032990976e-05,1.33901379248e-05,more,
CDU/CSU,Dienst,0.000295974619232,0.000249539295718,4.13048464402e-05,more,
CDU/CSU,teuer,0.00138877168854,0.00162398581944,0.000187184513032,less,
CDU/CSU,Moment,7.72472765087e-05,9.28009959099e-05,9.50210799904e-06,less,
CDU/CSU,Wahl,0.00048279547818,0.000446412472935,1.89665827586e-05,more,
CDU/CSU,letztlich,8.56437196075e-05,6.40472565148e-05,1.39755311448e-05,more,
CDU/CSU,einbeziehen,2.98073730006e-05,2.50246004616e-05,3.98551624633e-06,more,
CDU/CSU,Verständnis,0.000106215005199,8.01173889174e-05,2.12636898952e-05,more,
CDU/CSU,konstruktiv,0.000140640421904,8.59448708117e-05,3.8181056102e-05,more,
CDU/CSU,Handwerk,0.000124267357862,7.95976561524e-05,2.60897802477e-05,more,
CDU/CSU,befassen,5.54165244519e-05,4.22870346489e-05,7.2641730694e-06,more,
CDU/CSU,Brüderle,1.30144868031e-05,9.04704796937e-05,5.96585709868e-05,less,
CDU/CSU,Mitgliedstaat,0.000186401036793,0.000144485352019,2.96478367189e-05,more,
CDU/CSU,Rösler,1.51135975778e-05,7.51697476412e-05,4.77264345847e-05,less,
CDU/CSU,Gruppe,0.000130144868031,0.000117106120765,8.87894715898e-06,more,
CDU/CSU,negativ,8.77428303822e-05,7.73777983829e-05,8.73673872345e-06,more,
CDU/CSU,Wirkung,0.00010285642796,8.77250121395e-05,1.32600740505e-05,more,
CDU/CSU,Gedanke,0.000141480066214,0.000108102044153,2.8379979346e-05,more,
CDU/CSU,Patient,0.000211170543934,0.000166880977247,3.60448091348e-05,more,
CDU/CSU,laut,0.00017170726137,0.00022700502072,4.29672415247e-05,less,
CDU/CSU,ausschließen,1.97316412821e-05,2.75721216604e-05,6.72440591036e-06,less,
CDU/CSU,Grundsatz,0.00010453571658,8.64619759505e-05,1.33165802456e-05,more,
CDU/CSU,her,0.00888805484221,0.00844119747632,0.000336403142721,more,
CDU/CSU,Amt,0.000106634827354,0.000132439283112,2.38763388719e-05,less,
CDU/CSU,eintreten,3.61047053247e-05,2.96990773469e-05,5.53581155345e-06,more,
CDU/CSU,vereinbaren,1.63730640426e-05,2.2277821768e-05,5.8253657985e-06,less,
CDU/CSU,Zweifel,0.000112932159679,8.92146835125e-05,2.01862200833e-05,more,
CDU/CSU,mehrfach,9.23608740865e-05,8.20109942892e-05,7.7585316274e-06,more,
CDU/CSU,Überweisung,4.19822154939e-06,5.46610145121e-06,1.2114331205e-06,less,
CDU/CSU,Finanzmarkt,0.000125107002172,8.40357268172e-05,2.10701445687e-05,more,
CDU/CSU,Wachstum,0.000255251870203,0.000189946913243,4.87599863007e-05,more,
CDU/CSU,ausbauen,3.52650610149e-05,2.79215014441e-05,5.39297318157e-06,more,
CDU/CSU,f,0.0798938353735,0.0786474379814,0.00122141654772,more,
CDU/CSU,Ordnung,0.00013434308958,0.000110373214397,1.92856723086e-05,more,
CDU/CSU,technisch,0.000157433308102,0.000128921332993,2.07956424809e-05,more,
CDU/CSU,Stabilität,0.000212430010399,0.000136667525903,7.1870804463e-05,more,
CDU/CSU,Stimmen,4.32416819587e-05,7.8963733352e-05,2.3637801716e-05,less,
CDU/CSU,benötigen,2.60289736062e-05,3.71084711643e-05,8.48382872579e-06,less,
CDU/CSU,Produkt,0.000254832048048,0.000223500787937,2.12604066996e-05,more,
CDU/CSU,Regierungskoalition,4.95390142828e-05,8.05914360835e-05,2.48840835248e-05,less,
CDU/CSU,interessieren,2.14109299019e-05,3.84278821431e-05,1.31614452338e-05,less,
CDU/CSU,Gott,0.000128465579411,8.0179069944e-05,2.994637257e-05,more,
CDU/CSU,äußern,2.09911077469e-05,2.72869801313e-05,4.10210231385e-06,less,
CDU/CSU,zuhören,3.48452388599e-05,4.19641229186e-05,5.20440635621e-06,less,
CDU/CSU,abschaffen,2.85479065358e-05,3.9516765126e-05,7.33328456516e-06,less,
CDU/CSU,Gebiet,0.000106634827354,9.0898405458e-05,1.50298345103e-05,more,
CDU/CSU,humanitär,3.31659502402e-05,5.20137713922e-05,1.57463111257e-05,less,
CDU/CSU,geltend,9.65590956359e-05,7.98024045347e-05,1.48751396874e-05,more,
CDU/CSU,kommend,0.000123427713552,8.22322253653e-05,2.38990122666e-05,more,
CDU/CSU,erzählen,3.61047053247e-05,5.64691761858e-05,1.0673266175e-05,less,
CDU/CSU,Wolfgang,3.10668394655e-05,1.89443455327e-05,6.19201032012e-06,more,
CDU/CSU,Außenpolitik,6.00345681562e-05,7.36093419291e-05,1.33704060421e-05,less,
CDU/CSU,begleiten,7.30490549593e-05,5.03845025561e-05,1.6790190195e-05,more,
CDU/CSU,Montag,5.75156352266e-05,4.3037878533e-05,7.66766610777e-06,more,
CDU/CSU,Schwarz,4.57606148883e-05,0.000157757664296,8.00346094235e-05,less,
CDU/CSU,Müller,3.94632825642e-05,2.54299666105e-05,9.32245510923e-06,more,
CDU/CSU,dar,0.00436992881076,0.00400095810516,0.000238796153822,more,
CDU/CSU,Kopf,6.67517226353e-05,0.00010946336899,3.15805600379e-05,less,
CDU/CSU,Kauder,7.97662094384e-06,4.88052226695e-05,3.40584683905e-05,less,
CDU/CSU,Überzeugung,9.99176728754e-05,7.30133260667e-05,2.19127236221e-05,more,
CDU/CSU,bedanken,4.57606148883e-05,3.19515345845e-05,1.10340786099e-05,more,
CDU/CSU,Niveau,8.10256759032e-05,7.21817876646e-05,7.37920369694e-06,more,
CDU/CSU,hinzu,0.000156593663792,0.000137284832899,1.19029043085e-05,more,
CDU/CSU,Integration,0.000234260762456,0.000195499784232,3.42051239212e-05,more,
CDU/CSU,Haltung,5.41570579871e-05,7.48194647524e-05,1.71795395059e-05,less,
CDU/CSU,Kürzung,3.82038160994e-05,0.000140199316709,8.52836128394e-05,less,
CDU/CSU,bilden,0.000105795183045,7.85251874585e-05,1.52525157776e-05,more,
CDU/CSU,letztendlich,9.90780285655e-05,5.21618827672e-05,2.61663530366e-05,more,
CDU/CSU,zeihen,1.67928861975e-06,3.61618981471e-06,1.5980702426e-06,less,
CDU/CSU,langfristig,0.000117130381228,8.84947054849e-05,1.60399162502e-05,more,
CDU/CSU,enorm,8.35446088328e-05,6.65386931694e-05,9.64983665096e-06,more,
CDU/CSU,Verpflichtung,9.82383842557e-05,8.32202616467e-05,9.2272788425e-06,more,
CDU/CSU,Steuersenkung,1.13351981833e-05,7.04050059621e-05,4.94793698422e-05,less,
CDU/CSU,Behinderung,7.05301220297e-05,9.78940954053e-05,1.9758107713e-05,less,
CDU/CSU,abschließend,7.5148165734e-05,5.08268120665e-05,1.61038605029e-05,more,
CDU/CSU,relativ,8.69031860723e-05,7.5935253612e-05,9.09622038532e-06,more,
CDU/CSU,unmittelbar,7.68274543538e-05,6.30699380266e-05,1.07458146382e-05,more,
CDU/CSU,ausführen,1.84721748173e-05,1.44025036125e-05,4.0366649762e-06,more,
CDU/CSU,kommunal,0.000144418821299,0.000113167720167,1.99603330755e-05,more,
CDU/CSU,stattdessen,1.42739532679e-05,3.40454682642e-05,1.71242429872e-05,less,
CDU/CSU,klären,0.000177584771539,0.000258244213962,4.82930555601e-05,less,
CDU/CSU,Branche,0.000151975620088,0.000117494523965,2.29651463195e-05,more,
CDU/CSU,achten,0.000499168542222,0.000413648191081,4.91491530323e-05,more,
CDU/CSU,Antworten,4.74399035081e-05,7.18057384235e-05,2.15553325617e-05,less,
CDU/CSU,stecken,3.65245274797e-05,5.06318478202e-05,1.40340239847e-05,less,
CDU/CSU,schlicht,0.000116710559073,0.000134194949025,1.42666230602e-05,less,
CDU/CSU,Vorschrift,6.8431011255e-05,5.09156839154e-05,1.01301451374e-05,more,
CDU/CSU,Gemeinde,0.000141480066214,0.00010790477245,2.11973507016e-05,more,
CDU/CSU,gefährden,3.400559455e-05,3.98652870878e-05,5.8411911168e-06,less,
CDU/CSU,Untersuchung,8.48040752976e-05,9.42027059411e-05,6.85833398956e-06,less,
CDU/CSU,Teilhabe,9.5719451326e-05,0.000123867719839,1.91590364885e-05,less,
CDU/CSU,Finanztransaktionsteuer,3.82038160994e-05,6.80686238792e-05,1.83186696629e-05,less,
CDU/CSU,debattieren,6.33931453957e-05,4.60771278045e-05,9.99509355548e-06,more,
CDU/CSU,abschließen,8.81626525371e-05,6.36442394706e-05,1.39786329414e-05,more,
CDU/CSU,Medium,3.35857723951e-06,2.54251920213e-06,6.5280392424e-07,more,
CDU/CSU,steuerlich,7.34688771143e-05,5.38824758537e-05,1.53979431528e-05,more,
CDU/CSU,Anwendung,9.5719451326e-05,7.42637724106e-05,1.33435653106e-05,more,
CDU/CSU,aufgreifen,3.98831047192e-05,2.70419481599e-05,1.13851026319e-05,more,
CDU/CSU,Mutter,7.05301220297e-05,4.93985729499e-05,1.46028650751e-05,more,
CDU/CSU,Außenminister,6.54922561704e-05,9.14806251037e-05,2.37855192186e-05,less,
CDU/CSU,Arbeitslosigkeit,0.000107474471664,7.81344193186e-05,2.3565077636e-05,more,
CDU/CSU,September,8.81626525371e-05,7.42280665514e-05,1.18138527904e-05,more,
CDU/CSU,Begründung,6.38129675507e-05,9.74132059472e-05,2.4844945393e-05,less,
CDU/CSU,engagieren,4.91191921278e-05,4.19315043609e-05,6.5931288047e-06,more,
CDU/CSU,2005,0.000120908780622,7.84409185236e-05,2.44274932023e-05,more,
CDU/CSU,Wissen,0.000268266357006,0.000309854480473,3.25910407623e-05,less,
CDU/CSU,anfangen,2.30902185216e-05,3.0838329212e-05,4.7400980346e-06,less,
CDU/CSU,arabisch,6.38129675507e-05,4.5244871596e-05,1.54739466684e-05,more,
CDU/CSU,ländlich,0.000125107002172,8.66599475108e-05,2.146526476e-05,more,
CDU/CSU,regional,9.48798070162e-05,8.10884033127e-05,1.06104404581e-05,more,
CDU/CSU,Berichterstattung,2.01514634371e-05,1.2991807395e-05,4.58146329353e-06,more,
CDU/CSU,berichten,3.06470173105e-05,2.70761234088e-05,3.52219871194e-06,more,
CDU/CSU,Bundeshaushalt,8.48040752976e-05,6.92379071852e-05,8.25042172207e-06,more,
CDU/CSU,inhaltlich,7.89265651285e-05,6.97016954388e-05,8.1907002228e-06,more,
CDU/CSU,Vorteil,8.73230082273e-05,6.83209560474e-05,1.22225559965e-05,more,
CDU/CSU,stabil,0.000216208409793,0.000129917863483,5.39431941105e-05,more,
CDU/CSU,Volk,0.000247695071414,0.000212561741052,2.9907063705e-05,more,
CDU/CSU,antworten,0.000113351981833,0.000131227896899,1.34508195328e-05,less,
CDU/CSU,Sanierung,8.94221190019e-05,8.03745967888e-05,7.94695516227e-06,more,
CDU/CSU,scheitern,1.93118191272e-05,2.29615415938e-05,2.86005693439e-06,less,
CDU/CSU,verbindlich,8.39644309877e-05,0.000110410859946,2.16352864323e-05,less,
CDU/CSU,DDR,0.000163730640426,0.000116220402941,4.66388016004e-05,more,
CDU/CSU,hervorragend,0.00010117713934,5.68063200697e-05,2.60346259822e-05,more,
CDU/CSU,Wahlkreis,0.00010369607227,6.24871955589e-05,2.24814987307e-05,more,
CDU/CSU,reagieren,6.71715447902e-05,4.78717519705e-05,1.18605575186e-05,more,
CDU/CSU,aussprechen,2.56091514513e-05,2.22525316503e-05,1.92606036496e-06,more,
CDU/CSU,Rat,0.000224185030737,0.000190982446566,2.0179821361e-05,more,
CDU/CSU,überzeugt,0.000112932159679,7.05108894685e-05,2.46368730042e-05,more,
CDU/CSU,Einhaltung,5.79354573815e-05,5.11800316783e-05,6.30144154052e-06,more,
CDU/CSU,medizinisch,7.64076321988e-05,6.41154912926e-05,7.49167090752e-06,more,
CDU/CSU,Westerwelle,1.88919969722e-05,6.96868603254e-05,3.39202957392e-05,less,
CDU/CSU,Gelb,9.65590956359e-06,0.000117697909125,7.48857155913e-05,less,
CDU/CSU,Kern,0.000400090513657,0.00028059771279,8.68931494352e-05,more,
CDU/CSU,Versorgung,0.000196476768511,0.000155245988067,2.43115041092e-05,more,
CDU/CSU,Minute,5.24777693673e-05,5.78695313591e-05,4.77554532778e-06,less,
CDU/CSU,fassen,0.000286318709668,0.000244195245132,2.33617082867e-05,more,
CDU/CSU,stolz,8.77428303822e-05,6.46755907828e-05,2.05966181757e-05,more,
CDU/CSU,jeweilig,8.73230082273e-05,5.85074206414e-05,2.10174230526e-05,more,
CDU/CSU,sozusagen,4.45011484235e-05,6.73132497633e-05,1.52998686302e-05,less,
CDU/CSU,verkaufen,2.43496849864e-05,4.19935046992e-05,1.40524870104e-05,less,
CDU/CSU,Vorwurf,7.17895884945e-05,5.61715444628e-05,1.48211857454e-05,more,
CDU/CSU,Rechnung,0.000110413226749,8.01154236663e-05,2.09264465217e-05,more,
CDU/CSU,herauskommen,1.3434308958e-05,1.674018335e-05,2.0009118996e-06,less,
CDU/CSU,beseitigen,5.07984807476e-05,4.09399901056e-05,5.86616835758e-06,more,
CDU/CSU,komplett,5.24777693673e-05,7.27640143489e-05,1.66134337673e-05,less,
CDU/CSU,Fachkraft,4.19822154939e-07,1.76016618909e-06,9.547905576e-07,less,
CDU/CSU,Plan,0.000164990106891,0.000182450882473,1.72298547667e-05,less,
CDU/CSU,dankbar,0.000134762911735,6.3354265422e-05,4.01913629687e-05,more,
CDU/CSU,Unionsfraktion,2.60289736062e-05,1.4694630235e-05,7.17389679917e-06,more,
CDU/CSU,Kanzlerin,2.7708262226e-05,8.83781206446e-05,5.67589996125e-05,less,
CDU/CSU,weitergehen,5.91949238464e-05,4.65299877415e-05,7.53053254919e-06,more,
CDU/CSU,vorbei,7.05301220297e-05,8.56445102068e-05,8.40948065452e-06,less,
CDU/CSU,Organisation,0.000122168247087,9.79807141841e-05,1.42219796929e-05,more,
CDU/CSU,wundern,2.68686179161e-05,3.46985231652e-05,4.7981823899e-06,less,
CDU/CSU,verbunden,0.000142319710524,0.000111285766052,1.78718015422e-05,more,
CDU/CSU,Wirklichkeit,4.86993699729e-05,6.33942945656e-05,9.65927780144e-06,less,
CDU/CSU,Verhalten,7.72472765087e-05,6.79424372075e-05,8.03784707026e-06,more,
CDU/CSU,Nein,0.000260289736062,0.000348229146297,5.24381592116e-05,less,
CDU/CSU,ökonomisch,6.50724340155e-05,8.36866538811e-05,1.57717763326e-05,less,
CDU/CSU,werben,8.06058537482e-05,5.78786318871e-05,1.39412211225e-05,more,
CDU/CSU,Akzeptanz,7.38886992692e-05,5.05358076575e-05,1.8102897939e-05,more,
CDU/CSU,offenbar,5.16381250575e-05,7.60042000796e-05,1.80547874095e-05,less,
CDU/CSU,Ströbele,3.69443496346e-05,2.26738799991e-05,1.01131346459e-05,more,
CDU/CSU,Summe,3.56848831698e-05,5.61339691721e-05,1.15104908357e-05,less,
CDU/CSU,gemäß,0.000106634827354,9.01456909245e-05,1.46032852983e-05,more,
CDU/CSU,Solidarität,0.000115870914763,8.84436212534e-05,1.55247495839e-05,more,
CDU/CSU,Kompetenz,0.000115870914763,8.43210578255e-05,1.85762390262e-05,more,
CDU/CSU,abbauen,1.3434308958e-05,1.94523949556e-05,5.46149741552e-06,less,
